"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-04-26","2020","04","26","†","12.0","","7.0","","9.5","","8.5","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-04-27","2020","04","27","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-04-28","2020","04","28","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-04-29","2020","04","29","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-04-30","2020","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-01","2020","05","01","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-02","2020","05","02","†","17.0","","3.5","","10.3","","7.7","","0.0","","0.7","","0.0","","0.7","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-03","2020","05","03","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-04","2020","05","04","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-05","2020","05","05","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-06","2020","05","06","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-07","2020","05","07","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-08","2020","05","08","†","5.5","","-1.0","","2.3","","15.7","","0.0","","0.0","","0.0","T","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-09","2020","05","09","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-10","2020","05","10","†","8.5","","-1.0","","3.8","","14.2","","0.0","","5.4","","0.0","T","5.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-11","2020","05","11","†","8.0","","-0.5","","3.8","","14.2","","0.0","","0.6","","0.0","","0.6","","0","T","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-12","2020","05","12","†","8.5","","-2.5","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-13","2020","05","13","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-14","2020","05","14","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-15","2020","05","15","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-16","2020","05","16","†","19.0","","8.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-17","2020","05","17","†","17.5","","6.0","","11.8","","6.2","","0.0","","7.6","","0.0","","7.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-18","2020","05","18","†","15.0","","12.0","","13.5","","4.5","","0.0","","18.0","","0.0","","18.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-19","2020","05","19","†","18.0","","12.5","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-20","2020","05","20","†","19.5","","7.0","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-21","2020","05","21","†","22.5","","3.5","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-22","2020","05","22","†","26.5","","6.0","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-23","2020","05","23","†","25.5","","10.5","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-24","2020","05","24","†","","","","","","","","","","","","","","","","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-25","2020","05","25","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-26","2020","05","26","†","32.0","","15.5","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-27","2020","05","27","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-28","2020","05","28","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-29","2020","05","29","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-30","2020","05","30","†","19.5","","11.0","","15.3","","2.7","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-05-31","2020","05","31","†","16.0","","6.5","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-01","2020","06","01","†","23.5","","7.0","","15.3","","2.7","","0.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-02","2020","06","02","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-03","2020","06","03","†","28.0","","12.0","","20.0","","0.0","","2.0","","0.4","","0.0","","0.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-04","2020","06","04","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-05","2020","06","05","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-06","2020","06","06","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-07","2020","06","07","†","21.5","","10.0","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-08","2020","06","08","†","24.5","","8.0","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-09","2020","06","09","†","33.5","","12.5","","23.0","","0.0","","5.0","","4.0","","0.0","","4.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-10","2020","06","10","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-11","2020","06","11","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-12","2020","06","12","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-13","2020","06","13","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-14","2020","06","14","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-15","2020","06","15","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-16","2020","06","16","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-17","2020","06","17","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-18","2020","06","18","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-19","2020","06","19","†","31.0","","5.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-20","2020","06","20","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-21","2020","06","21","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-22","2020","06","22","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-23","2020","06","23","†","26.0","","17.0","","21.5","","0.0","","3.5","","3.6","","0.0","","3.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-24","2020","06","24","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-25","2020","06","25","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-26","2020","06","26","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-27","2020","06","27","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-28","2020","06","28","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-29","2020","06","29","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-06-30","2020","06","30","†","29.0","","17.0","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-01","2020","07","01","†","31.0","","16.0","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-02","2020","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-03","2020","07","03","†","","","","","","","","","","","","","","","","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-04","2020","07","04","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-05","2020","07","05","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-06","2020","07","06","†","33.0","","13.0","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-07","2020","07","07","†","35.5","","18.0","","26.8","","0.0","","8.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-08","2020","07","08","†","34.5","","21.5","","28.0","","0.0","","10.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-09","2020","07","09","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-10","2020","07","10","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-11","2020","07","11","†","28.5","","21.0","","24.8","","0.0","","6.8","","4.8","","0.0","","4.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-12","2020","07","12","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-13","2020","07","13","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-14","2020","07","14","†","29.0","","17.5","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-15","2020","07","15","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-16","2020","07","16","†","27.0","","20.0","","23.5","","0.0","","5.5","","0.8","","0.0","","0.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-17","2020","07","17","†","33.0","","20.0","","26.5","","0.0","","8.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-18","2020","07","18","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-19","2020","07","19","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-20","2020","07","20","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-21","2020","07","21","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-22","2020","07","22","†","28.0","","18.0","","23.0","","0.0","","5.0","","20.4","","0.0","","20.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-23","2020","07","23","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-24","2020","07","24","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-25","2020","07","25","†","31.5","","16.0","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-26","2020","07","26","†","34.0","","18.5","","26.3","","0.0","","8.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-27","2020","07","27","†","32.5","","24.0","","28.3","","0.0","","10.3","","6.8","","0.0","","6.8","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-28","2020","07","28","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-29","2020","07","29","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-30","2020","07","30","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-07-31","2020","07","31","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-01","2020","08","01","†","31.0","","16.5","","23.8","","0.0","","5.8","","23.2","","0.0","","23.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-02","2020","08","02","†","28.5","","19.5","","24.0","","0.0","","6.0","","15.4","","0.0","","15.4","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-03","2020","08","03","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-04","2020","08","04","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-05","2020","08","05","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-06","2020","08","06","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-07","2020","08","07","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-08","2020","08","08","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-09","2020","08","09","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-10","2020","08","10","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-11","2020","08","11","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-12","2020","08","12","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-13","2020","08","13","†","31.0","","17.0","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-14","2020","08","14","†","30.0","","19.0","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-15","2020","08","15","†","28.5","","15.0","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-16","2020","08","16","†","25.0","","18.5","","21.8","","0.0","","3.8","","10.0","","0.0","","10.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-17","2020","08","17","†","27.0","","15.0","","21.0","","0.0","","3.0","","0.6","","0.0","","0.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-18","2020","08","18","†","25.0","","14.0","","19.5","","0.0","","1.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-19","2020","08","19","†","23.5","","12.5","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-20","2020","08","20","†","28.0","","9.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-21","2020","08","21","†","30.5","","16.0","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-22","2020","08","22","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-23","2020","08","23","","","","","","","","","","","","","","","","","","","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-24","2020","08","24","†","33.5","","19.0","","26.3","","0.0","","8.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-25","2020","08","25","†","26.5","","21.0","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-26","2020","08","26","†","23.5","","13.0","","18.3","","0.0","","0.3","","12.0","","0.0","","12.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-27","2020","08","27","†","30.5","","17.5","","24.0","","0.0","","6.0","","0.2","","0.0","","0.2","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-28","2020","08","28","†","23.0","","15.0","","19.0","","0.0","","1.0","","2.6","","0.0","","2.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-29","2020","08","29","†","26.5","","18.5","","22.5","","0.0","","4.5","","2.6","","0.0","","2.6","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-30","2020","08","30","†","23.5","","15.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-79.47","43.78","TORONTO NORTH YORK","615S001","2020-08-31","2020","08","31","†","24.5","","12.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
